COURSE_PROF,COURSE_PROF_DESC
29099,ENGL12062742
97712,MATH10253394
68764,MATH10153394
12330,ANTH12042854
33532,UHON22294343
85602,NVJO10329967
18900,CJ22059569
69796,MATH18084614
84940,PENP17081910
52646,ENGL38882292
98314,SOC34068763
51748,FREN10154470
70446,WMST3269921
46358,PENP16184303
42049,FREN20161320
98516,PSY24053973
16134,PENP17410390
82512,SPAN10274170
58291,FREN10132576
75089,SPAN11231148
60248,ENGL1022548
78021,ENGL10130097
2518,SPAN10170548
73735,PENP11584303
66551,MLSL22966245
81746,CJ26847577
31267,MLSL23066245
50609,UNIV1015035
28079,SPAN20257882
66616,CJ1308363
35451,WMST20043053
93325,FREN20379678
96288,ENGL22027480
1106,FREN20232576
84847,ANTH121L89587
36747,ECME11537583
17966,ENGL10258105
73937,PSY10521209
87887,HCHS11344682
7020,FREN10129477
60491,LING10183782
7141,ENGL22029059
97123,PSY28034621
97775,UHON30247305
48644,SPAN20122485
82396,PENP11545010
87187,PENP15419796
44506,PENP17445010
45254,MLSL10296640
75082,MLSL102L96640
82479,PENP15287581
96213,CJ31416948
52949,PSY24019273
24273,SPAN11192201
7985,ENGL25010004
55842,MATH40194146
83150,UHON30276226
51444,ENGL1013697
47108,MATH12316131
24354,ENGL10152089
61876,PENP14485487
41199,SPAN11122593
97073,CJ32375384
96183,POLS22067138
62984,GRMN20147060
44409,ENGL29472194
29214,ENGL1022978
61171,MATH31194146
94839,MATH32233210
74213,MATH40133210
85403,DANC4972993
88707,LTAM4009104
39773,ENGL21914709
2391,MATH12189958
70368,CJ22176762
6707,WMST37944404
44328,AMST332L51728
21912,CJ22066317
86543,EDPY30312046
93585,MUS15224700
97517,ARTS10665885
96802,IFDM49181311
84961,ARTS13066527
74265,NVSC4311084
2826,MATH12391198
85221,ENGL22444373
96473,GEOG49924567
87864,IT29396252
43256,CJ33373429
37748,AFST33397731
89014,PEP23448761
57609,PEP22628515
57812,PEP22884303
92465,PEP22519145
97390,PEP22723823
53657,ECME23093686
30011,RUSS33822817
73205,MATH15067884
70909,APMS20239207
94961,ENGL2205797
98838,APMS30139207
76459,FA32923302
51784,MLSL101178
42759,SPAN11222593
39270,ENGL10125102
65930,UHON1212159
82758,GRMN10268399
7299,AMST18219724
7034,ENGL22421380
172,ENGL10128063
33017,ANTH11018208
71637,ANTH121L84788
55557,ARTH20268892
7020,SIGN2011540
36011,DANC10526338
33514,MATH11870081
26519,NVSC20183972
58607,FA28423302
2483,BIOL49976472
15551,ENGL1503752
8778,CJ22133687
50103,GEOG10292146
7598,UNIV39172889
92789,LATN10255121
96888,CJ13092076
36003,MATH12045026
74378,ENGL10269809
64546,MUS250L95231
34369,MUS252L95231
20658,PHIL10190492
15634,ENGL15032076
79511,PENP10584303
15063,MATH12978894
45654,POLS22031569
7540,PENP17737046
76253,ENGL21991558
42997,ARCH10969433
15673,PCST10250342
78930,LATN10181709
45371,PHIL33486658
39589,PORT10253761
92039,POLS47858005
76479,POLS40058005
15272,ENGL15011551
23109,NATV15068069
61145,ENGL10111822
19716,PENP16568663
83371,BIOL124L48415
58890,ENGL10234069
73015,BIOL12348415
55682,NVJO10220184
52284,DANC16962272
91030,APMS10736918
79398,ENGL2953752
6786,IFDM49119937
10955,FREN30589205
6417,PENP16811732
7008,HED30688310
61529,ENGL11095686
77133,ENGL1201332
6453,SPAN10183670
74470,HIST42079587
62656,MATH31660941
47541,SPAN20159050
91722,HED36288310
29912,ENGL3057863
14807,ENGL22041391
1959,ARTS12582102
34866,UNIV1751454
50051,ENGL22418169
68033,CJ10147577
17471,ARCH10182490
12823,ENGL22020263
81185,LATN10260265
46867,POLS30079590
65662,PSY33238260
84640,AMST20011631
82313,ENGL10251864
98175,ARTS12597202
74732,MATH11831370
49499,ENGL10299474
40754,PENP1558179
76941,AMST18480469
27623,ARTH20115479
11667,APMS10175877
44728,APMS10275877
80433,CS41244176
62208,CS251L99691
35998,ECE49144176
55588,ECE49544176
62035,CS26178268
60878,ARTS1413780
66595,PHIL35858131
87395,ANTH36475734
64073,MATH26498426
71521,SOC20014681
43755,SOC28064620
99255,CJ32334722
68000,PHIL33399185
16580,AMST18467805
15603,MATH31492008
13488,CE30234481
84773,ME30631981
41740,SPAN10278673
75747,PENP17714066
47416,PHIL10160672
26904,CLST10774526
36786,APMS10771032
73585,AMST25080554
45900,ARTH42534142
39239,SPAN30723364
88150,ARTS1306931
65367,CRP46535609
67410,CJ34423139
69935,CJ30034722
63261,CJ33341918
64368,CJ32783056
51850,PSY28017976
12077,ANTH11023252
97937,LING35969625
1802,SPAN302
32431,CJ49077228
2581,RELG42643142
781,RELG46379273
74987,LATN10256015
67395,POLS37631567
81926,CJ26851708
50270,CJ33724545
30898,SPAN30771376
27804,SPAN35246043
13721,ANTH151L9125
56493,ENGL22014709
92075,MATH18097991
20599,GRMN27687715
84646,MUS23730473
8321,ENGL22050921
68828,ENGL15086507
84486,SOC28023955
86401,ANTH13038771
66593,HED2474538
2259,THEA41596689
65116,ARCH46241095
65279,ENGL11029385
69303,PENP17887922
78427,CJ13019207
47399,ECON10531738
30530,ENGL22017974
57030,ENGL29750566
65168,CHMS39380803
22141,ENGL15082532
17332,AFST25055096
63471,AFST39780554
67673,ANTH16073033
77058,MATH12082604
87469,HIST1611794
97510,PENP15285487
3176,PENP15485487
77629,PENP15484303
95928,NTSC261L45563
60027,FREN10240630
7674,JAPN41110874
54229,GRMN20123954
4920,GRMN30214637
42361,HED2476175
48048,SOC34543461
98000,PENP16858213
39311,PENP16837089
84088,ANTH151L90994
71079,CJ31484879
4640,IFDM49152844
62070,PENP11224486
78492,ENGL22423203
61062,ENGL32123203
56383,WMST23137058
54954,ARTS12661328
29384,ENGL32356373
2752,ENGL30558951
59661,MUSE29329497
14851,APMS10113160
41267,CJ29311612
27168,CHIN30227008
40267,SPAN30147809
76495,PENP14031692
51312,SPAN10168289
87899,PEP49328515
70828,SPAN30795562
59038,SPAN43942346
53549,AMST3091454
69280,MUS37185016
42199,BIOL35166014
7467,BIOL352L66014
55182,UHON30277998
99478,ARTS18870806
78706,COMP33589205
82180,POLS3001456
63349,AMST36325812
21093,MGMT32876558
78136,HIST31979942
98880,IFDM49166328
31108,PENP14131692
63112,PSY27172094
83685,PENP15419145
66913,RELG1065860
11348,GEOG3646675
75766,THEA29288786
10221,APMS11975877
53553,LA33559010
18049,CRP42755269
22217,APMS20139207
32389,SOC39848809
13776,SPCD39143952
13356,PORT27656059
49195,APMS12038893
58271,THEA12150133
41415,THEA43834508
23537,GRMN1027774
58422,ENGL25011551
13653,HIST3009377
50205,ARTS18760234
80307,ANTH33069625
34526,ANTH35077686
92016,ANTH31069625
6885,ANTH45026661
59070,ANTH36298769
45498,GRMN1017774
81318,ANTH15059276
37490,CJ13015018
99396,SPAN10186895
23004,MLSL202L62849
10840,PENP17726338
95152,POLS28037086
93571,ARTS13013545
14220,PSY49937058
71397,CJ46561118
45728,ANTH33254518
62677,PHIL15635569
10008,CCS36255971
1087,NATV25094108
56414,MGMT30679929
21574,ENGL1014269
62648,ENGL10247409
99364,JAPN11131858
85955,HIST30090721
16757,ANTH36465143
66185,ANTH36093740
2204,ANTH33021190
64890,ANTH31094752
6846,ANTH34084285
85590,ANTH32538137
62514,ANTH45085497
24086,PENP15414066
97384,SPAN10123676
97084,ENGL11073097
62447,ENGL12010933
45186,PENP17875642
16754,ENGL10166922
21740,MATH12364747
5573,ENGL11044474
48660,PENP11512161
18551,ENGL12044474
28885,SPAN20138779
72334,DANC12795243
42839,MATH18086453
98201,PENP1111822
65858,ANTH12028063
6915,PENP19312487
3098,POLS34654582
1413,POLS30055096
79069,SPAN10257010
70081,MATH18116131
62684,SPAN20137765
86302,SPAN10111792
17305,MATH18089961
43006,ENGL12030097
22091,CJ13076908
52290,ENGL30530097
37397,ENGL33880077
42429,SPAN10152806
37436,AFAS12037015
3332,ENGL12062172
1237,AFAS12137015
97125,PENP10383746
82894,AMST18620477
12046,CJ13062007
72521,PENP17039419
17565,ECON10694989
68345,ENGL12019039
89864,SPAN10172478
60997,MATH18162119
7392,UHON12197299
92832,ENGL22080405
25040,ENGL22454337
51293,CHEM12141227
4181,ENGL25081238
5968,ENGL29793465
89625,ENGL22021380
26736,EPS3525726
37371,UHON12160903
60351,POLS20080880
48536,PENP11412487
13956,PENP11512487
82773,PENP19372356
56164,BIOL12379601
93012,HIST16158001
95956,EMS12020306
88267,IFDM49129771
94685,FREN101301
53726,ARSC19883056
24385,UHON22272007
93364,ARTH10164291
17119,ARTS14187460
57802,GREK10155121
65488,NTSC261L61243
78605,PENP17070610
51861,FS3123814
77062,ECON47858005
53635,ECON39558005
57803,JAPN10285947
91282,UHON22263886
21231,PHIL10178098
72939,ENGL38795527
64066,IFDM4916558
5581,PENP11384117
76828,HIST10212599
42199,SPAN10171477
57978,FA28428227
44245,MATH12324850
51054,HED47750973
42691,ENGL10262524
95084,SPAN10213865
97332,ENGL22441279
40639,PENP15974017
42223,ARTS1065515
4322,ENGL22098847
93545,PORT10285141
51960,LATN10120364
67462,GEOG19524567
53124,MATH26497991
53389,PENP16619353
47073,EPS201L26539
35182,ENGL2192683
36204,MATH15064747
52593,PENP17119353
21374,CJ13031695
37326,ENGL2194512
47495,UHON12167106
90796,ENGL11032349
90868,ENGL12086046
4511,UHON1218886
89836,UHON20530609
50930,ENGL10156936
10380,CHNE30294803
73152,MATH31661703
46667,CHNE25380477
68892,ENGL10262172
13709,SPAN30196922
32785,MLSL101L178
50176,MLSL229178
65909,APMS11945669
84041,MATH12033421
29328,APMS12045669
53850,GRMN20139101
6061,POLS30070798
34533,GRMN20215186
94760,UNIV17569164
94612,PHIL10142354
57091,ENGL2194038
26798,ENVS102L98320
6346,HMHV2015098
41669,PENP14874017
54693,UHON20347498
79781,ENG1958592
34746,MATH1201791
50559,ENGL10112055
3453,CE20250565
65566,AMST28520309
87506,STAT14552702
63800,AMST18577467
8483,AMST25111631
95449,ENGL10130268
81901,CJ1309847
26013,IFDM49171086
88520,SOC101
26651,ARTS12698521
64588,PENP18881628
10599,MDVL34791744
67213,ARTS18723136
48461,AMST18297827
46832,EPS10158447
58550,ENVS10148415
99057,CS150L74422
7562,POLS28059445
68825,ENGL30582532
82928,CJ31497298
72209,NVSC20130191
28891,ARTH49289293
26809,CJ49071723
40321,BIOL247L50772
3177,ARAB20282612
25541,FREN17540630
86383,PENP15575398
95738,FREN27632576
98614,CHMS34284963
59930,MATH18137623
20592,EDPY3031978
74002,HIST10267236
12622,STAT14532228
63258,ARTS38918222
16812,ENGL11021662
98140,PENP11415795
61487,PENP16649834
76550,ENGL12021662
42452,ENGL10114397
98251,SOC21326678
86207,UHON12128725
55556,ENGL26432558
91140,HIST30044272
31390,ENGL11069658
49091,UNIV10251825
98583,GRMN10289950
78608,PENP17194371
44847,ARTS187799
5643,ENGL12072273
65657,PENP16112161
22081,UNIV10156938
88756,ENGL12010463
49033,ENGL15017087
80312,FREN30139879
64081,CJ13033950
33682,ENGL11056875
91054,UNIV3911679
64406,FREN34698941
86162,AFST39712302
63401,APMS10733570
64029,HIST16260993
5949,BIOL247L60355
16267,FREN10143666
81860,GREK1065860
41089,PENP11575346
18978,UNIV101
49675,ENGL10263663
97478,CLST1071832
55692,ENGL10277656
95727,CLST33443517
66001,UHON39954436
59757,SOC37113904
6056,UHON20110933
99187,SPAN11183609
71777,ANTH11083782
84722,ENGL22093373
32699,MUS10938311
78357,SPAN30148623
89981,PSY3328796
97629,PSY26021209
65871,NVJO10520184
25836,PSY24021209
87134,PSY3676413
34313,NATV45067751
2263,ENGL22095686
36415,MATH12962719
76779,PSY20081648
52464,FS21339197
66025,CCS20160252
26041,APMS119960
89646,APMS107960
80942,ENGL11010463
35447,PENP14345010
8384,ENGL11019167
37230,ENGL12038044
91169,PSY26573657
2661,ME160L58841
74949,ENGL2193752
94472,ASTR271L14257
40474,MUS11090427
14765,BIOL202L47146
86889,PSY23143685
33423,MUS11192517
83241,MLNG10531858
63292,MATH12351803
481,MATH16374670
19128,LING10159504
15800,JAPN10195476
96321,LING10137309
88173,THEA13054471
32751,ENGL11277656
77274,ENGL12023398
79900,HIST10167236
73410,PENP16239419
29371,ENGL11098932
62784,CJ13012275
22383,ENGL12075787
49576,CHEM12111984
986,MATH18151803
9229,ENGL11033292
63156,PSY24050296
11260,MATH12362719
75428,ENGL12056857
87795,UHON12110554
59718,ANTH151L50530
50284,ENGL22066292
66893,UHON20544991
4169,SPAN10142112
21385,ME160L6743
41495,MATH11621549
43417,NUTR12044759
82097,ENGL12073097
69839,SPAN10183422
32403,CJ38768455
3734,CJ22146815
201,CJ26969671
64991,CJ38868455
87069,CJ38944069
89594,MUS23139207
75309,MUS150L50916
492,MUS152L50916
12263,ENGL11083803
54991,GRMN10189950
84358,MUS10920601
50041,ENGL21929385
11874,UHON20343406
9500,APMS11928187
67836,RUSS20277406
78439,PENP16575398
24072,AMST18386831
55101,ENGL29742852
90154,JAPN49731858
72210,SOC21148809
53209,CHNE3145789
74057,JAPN20145073
23284,LING30127368
71185,LING30368464
79811,SPAN2019247
55276,JAPN20245073
8354,LATN30491419
6960,ENGL29690818
18362,ENGL48619628
68212,MATH12041714
64889,ENGL1014512
82405,ENGL10157106
1685,ENGL10217087
48451,SPAN11212030
38044,PENP17115861
50904,NUTR12093407
69377,HCNA10189843
20472,PENP1151461
84097,CJ22189650
2530,ECON10690307
39929,PENP16815861
16608,ENGL10256720
93843,SPAN11183618
83436,SPAN20185906
27146,APMS10827889
1221,MUSE24164539
10812,ENGL15061592
18458,SOC39816786
29169,PSY45016786
60522,NUTR12064754
74761,PENP1227623
61877,PENP16145010
52948,PORT10235665
26882,PORT27653761
31539,SPAN11160139
24048,RELG34717764
86564,PENP15537046
56658,UHON30244009
82717,SPAN11177964
61557,PENP17857491
55822,PSY37444211
47935,RELG10752017
22166,ENGL10137930
58749,ANTH23838771
40825,LLSS44388258
67493,PSY105
97950,HIST260
24360,ENGL101
73985,ARTS10623889
84952,ENGL22437862
63985,PENP1035581
16590,IFDM25056393
7039,SPAN10222485
38481,MATH12989115
5915,MATH12086230
13681,PENP17757491
58803,WMST30459569
22570,SOC21626678
8455,PENP16181910
67722,CHMS39323302
97311,THEA33534508
24316,PENP17170610
42315,ENGL10112210
13142,PENP16574017
4499,PENP10257491
58595,RUSS33925816
75167,ENGL29514948
37831,ARTS1061633
53219,MATH10160443
40606,MATH10260443
83797,THEA12027645
33085,CJ1305931
47764,SPAN10168342
8380,PHIL10128457
94527,ENGL12032349
28336,AMST31045548
30999,SOC10113913
71783,LATN20156015
12055,PENP18868633
12068,ENGL29786507
58289,PENP10224486
70133,ENGL35214222
50892,PORT27756820
80796,NVJO10560971
50068,PSY34227669
16385,MATH18019439
13960,SOC21368763
99538,SOC31243461
51019,PENP17181910
80964,RELG34722366
10971,ARTS28735770
91995,CJ32316948
57044,ANTH35759276
66847,ENGL22020515
8871,ENGL15013533
18589,PSY49932358
36676,ANTH33037326
39220,ARAB10136980
534,PCST30687069
96849,LLSS45650710
90105,PEP49332872
50769,ARTS16833576
69701,WMST20013533
40777,SPAN35059027
46221,DANC21050600
83675,DANC23240824
81433,SIGN21189640
74971,JAPN10185947
45065,PENP18868890
49899,ENGL22453709
34675,MUS15044209
97438,LING30117381
5929,FREN1015709
71432,MUS15244209
25750,MATH10116338
39403,MATH10216338
26615,PENP17119796
85165,MATH12017450
90561,SOC335
75570,ANTH10149202
5869,DANC16942974
1566,DANC16969480
23158,HED20959323
23592,STAT14511718
80213,PENP10119796
99737,PENP17019796
61787,CHMS39348623
72451,HIST30099074
78547,PENP16585118
95788,FREN20186495
56855,FREN20221972
80935,AMST18586831
30606,MUS44939207
31414,ANTH32126697
14869,ENGL2501332
81447,ENGL224449
13583,AFST29955096
43379,AFST28053189
25301,THEA13091188
96031,MATH1802488
68574,MGMT30858475
41673,MGMT3102978
75692,ENGL10246991
29223,ARTS10621037
47331,AMST18683941
21307,RUSS10157010
47951,RUSS10257010
88977,ENGL10251988
53518,CJ13069116
27453,PENP11411732
3101,PSY26566697
70190,UHON22247498
36046,MATH1621869
68024,AMST49772889
51013,FREN17586495
57693,SOC22535920
24407,SPAN1016311
69728,PENP15249590
4975,PENP15449590
62965,ECME117L63981
29453,ECME11763981
60888,GEOG105L78928
53149,ENGL10286223
29851,ENGL10144948
92921,SPAN10180351
62139,APMS12089815
82615,PENP15811732
95977,CHEM12261183
821,MATH16281244
18158,MSST40762174
35500,HIST16160993
53519,ENGL1024677
22949,ARTH1017794
52449,NTSC261L94353
60567,LATN10158443
85859,ANTH11050876
50380,AMST34051649
38036,ARTH20118930
50158,CS152L22341
89621,CJ22129583
35673,ENGL10257106
60589,LING36735424
21708,CJ13023139
96929,ENVS10152687
25817,THEA10587847
5461,ENGL10187983
91881,SIGN21086430
45794,ENGL10247378
65849,ENGL29286985
48476,ARTH10190424
21818,ARTS26890424
94846,HIST10282065
2269,MATH12151650
92396,UNIV10219001
15296,IFDM49185574
9488,IFDM49752844
83820,ENGL22097388
60413,PORT31188075
40252,SPAN21260898
54637,UHON20739956
81694,AMST25053189
32945,FREN17561320
82384,FREN27667956
77778,ENG11612645
35109,ANTH3044937
82002,MATH18060941
54386,PHYC26271422
6378,HIST47831566
43987,RELG44766940
40867,ENGL35619628
13793,SPAN10192514
74260,ENGL11347409
92463,ENGL12057333
79740,AMST34072889
37730,CJ13029583
75089,UNIV17558239
31848,PENP15246200
57153,EDUC29166904
15570,PENP15446200
73714,PENP11419796
92433,PEP20884303
84016,PENP11481910
49377,PENP12287922
26585,POLS35667138
89704,CHNE30283770
26173,SOC21165885
56958,PENP18837046
95250,SIGN31096577
68689,AFST3977306
50731,ARAB21149197
43492,PCST34065445
26291,PHIL2117188
85907,ENGL21973097
40124,ENGL15086055
97903,STAT14556153
6459,UNIV10215207
68977,PHIL1021111
16655,PSY23177338
78992,SOC21132635
64517,CJ4631982
50988,ARTS13070497
1183,CJ13047126
7482,ME21751650
60857,BIOL124L536
96151,MATH10135102
12150,ENGL10149280
85418,MATH121896
58988,GRMN20239101
72428,MATH18056395
8231,SPAN2017190
54458,PENP12223823
53734,FREN10229477
99307,LTAM40039362
4176,MATH1501791
69510,PSY2208796
83508,CJ171L35189
34252,FREN10221972
8641,PORT10164630
26118,BIOL247L79601
40705,SPAN20218969
92081,ENGL11035682
61150,DANC10531734
60820,PHIL2015860
69926,SPAN30196830
99006,FREN20354208
24927,LING10187323
83591,ENGL22035682
56098,FREN30137013
35263,PENP11284303
39835,ENGL1133065
52761,BIOL124L57240
90560,STAT14589214
16791,MGMT19054822
5075,MATH18032328
65239,STAT14582983
76906,PHYC16038813
69141,SPCD30215281
93680,PENP11369392
43745,ENGL22473640
8322,EMS49865297
20005,PENP16270610
74317,EPS10161243
9279,DANC3102993
980,SPAN20259050
39397,DANC1103757
68425,SPAN30170098
66537,PENP16270110
49869,CHIN102
16094,PENP17357491
57852,STAT14568422
74658,TRST10151652
55756,AUTT11567592
35452,POLS22075054
24392,SOC39837941
80380,ANTH1103919
63402,FREN20332576
87038,ARCH10982490
91731,MUS150L34310
80716,MUS15217143
3328,MUS152L34310
48974,ENGL1019411
70455,CJ27972263
47822,CJ32381852
11495,PHYC10538813
35981,PHIL37244873
18256,FREN35296824
67366,HIST36114804
71041,FREN20166567
49829,SPCD20442535
13218,SOC28025878
12811,SOC37193565
53902,POLS30054582
19070,SPAN20151906
25625,ARTS18759117
56582,ENGL2201120
52830,ARTS18835770
45787,ECME22050189
50062,FS30480992
5411,UHON29985569
21559,DANC11886276
53527,IFDM49170405
62035,PHIL24444873
86747,ENGL21946991
48498,PEP28873249
76455,ANTH12075231
78670,UNIV10146327
28611,MATH11636561
71127,ENGL1132409
95379,SPAN11196256
33884,CJ13072011
55850,UHON12143406
92398,MATH31658
17556,DANC20485186
25515,ARTS20749370
84285,UHON12110933
